Timestamp,Frame,PoseType,JointName,PosX,PosY,PosZ,RotX,RotY,RotZ,RotW
2025-08-05 02:16:03.549,14347,Real,Wrist,-18.069100,0.931598,20.692840,0.056734,-0.732411,-0.357198,-0.576859
2025-08-05 02:16:03.549,14347,Real,Thumb_CMC,-18.053930,0.957868,20.656520,-0.397511,-0.546514,0.242128,-0.696191
2025-08-05 02:16:03.549,14347,Real,Thumb_MCP,-18.041400,0.962143,20.614650,-0.245945,-0.629447,0.410743,-0.612045
2025-08-05 02:16:03.549,14347,Real,Thumb_IP,-18.047770,0.952672,20.566960,0.060038,-0.673118,0.640293,-0.365148
2025-08-05 02:16:03.549,14347,Real,Thumb_FingerTip,-18.068460,0.937042,20.555140,0.060038,-0.673118,0.640293,-0.365148
2025-08-05 02:16:03.549,14347,Real,Index_MCP,-18.076480,0.983047,20.590760,0.110054,-0.739818,-0.262141,-0.609787
2025-08-05 02:16:03.549,14347,Real,Index_PIP,-18.087350,0.990393,20.545810,0.242320,-0.707618,-0.147277,-0.647200
2025-08-05 02:16:03.549,14347,Real,Index_DIP,-18.088520,0.986439,20.520180,0.354617,-0.658551,-0.039617,-0.662562
2025-08-05 02:16:03.549,14347,Real,Index_FingerTip,-18.085030,0.975287,20.495950,0.354617,-0.658551,-0.039617,-0.662562
2025-08-05 02:16:03.549,14347,Real,Middle_MCP,-18.099890,0.969002,20.593440,0.348386,-0.646739,-0.093082,-0.672080
2025-08-05 02:16:03.549,14347,Real,Middle_PIP,-18.092180,0.951813,20.544120,0.658009,-0.326602,0.312316,-0.602341
2025-08-05 02:16:03.549,14347,Real,Middle_DIP,-18.075780,0.929470,20.544610,0.731386,0.068691,0.582617,-0.347727
2025-08-05 02:16:03.549,14347,Real,Middle_FingerTip,-18.066960,0.920847,20.570070,0.731386,0.068691,0.582617,-0.347727
2025-08-05 02:16:03.549,14347,Real,Ring_MCP,-18.117170,0.952230,20.598380,0.360702,-0.630480,-0.108588,-0.678674
2025-08-05 02:16:03.549,14347,Real,Ring_PIP,-18.108730,0.937923,20.554910,0.660166,-0.302972,0.306498,-0.615182
2025-08-05 02:16:03.549,14347,Real,Ring_DIP,-18.092170,0.917451,20.555750,0.720376,0.093107,0.586025,-0.359115
2025-08-05 02:16:03.549,14347,Real,Ring_FingerTip,-18.084540,0.910052,20.579260,0.720376,0.093107,0.586025,-0.359115
2025-08-05 02:16:03.549,14347,Real,Pinky_MCP,-18.129280,0.935193,20.606360,0.367129,-0.620291,-0.120599,-0.682577
2025-08-05 02:16:03.549,14347,Real,Pinky_PIP,-18.121350,0.923742,20.569530,0.659466,-0.290946,0.299000,-0.625344
2025-08-05 02:16:03.549,14347,Real,Pinky_DIP,-18.109390,0.909842,20.570090,0.713407,0.102933,0.585055,-0.371707
2025-08-05 02:16:03.549,14347,Real,Pinky_FingerTip,-18.103750,0.904323,20.587550,0.713407,0.102933,0.585055,-0.371707
2025-08-05 02:16:03.557,14348,Real,Wrist,-18.069180,0.931284,20.693170,0.054211,-0.733624,-0.354428,-0.577268
2025-08-05 02:16:03.557,14348,Real,Thumb_CMC,-18.053900,0.957371,20.656750,-0.398547,-0.545613,0.245667,-0.695065
2025-08-05 02:16:03.557,14348,Real,Thumb_MCP,-18.041430,0.961472,20.614850,-0.247175,-0.628838,0.413880,-0.610058
2025-08-05 02:16:03.557,14348,Real,Thumb_IP,-18.047980,0.951954,20.567200,0.058665,-0.673120,0.642218,-0.361972
2025-08-05 02:16:03.557,14348,Real,Thumb_FingerTip,-18.068810,0.936453,20.555460,0.058665,-0.673120,0.642218,-0.361972
2025-08-05 02:16:03.557,14348,Real,Index_MCP,-18.076410,0.982585,20.591010,0.107645,-0.741170,-0.259305,-0.609787
2025-08-05 02:16:03.557,14348,Real,Index_PIP,-18.087330,0.989922,20.546060,0.240196,-0.709385,-0.144489,-0.646686
2025-08-05 02:16:03.557,14348,Real,Index_DIP,-18.088580,0.985928,20.520450,0.352810,-0.660640,-0.036950,-0.661600
2025-08-05 02:16:03.557,14348,Real,Index_FingerTip,-18.085240,0.974703,20.496230,0.352810,-0.660640,-0.036950,-0.661600
2025-08-05 02:16:03.557,14348,Real,Middle_MCP,-18.099920,0.968718,20.593770,0.346571,-0.648870,-0.090383,-0.671333
2025-08-05 02:16:03.557,14348,Real,Middle_PIP,-18.092450,0.951376,20.544460,0.657758,-0.329390,0.314087,-0.600173
2025-08-05 02:16:03.557,14348,Real,Middle_DIP,-18.076210,0.928914,20.544950,0.732640,0.066188,0.582981,-0.344951
2025-08-05 02:16:03.557,14348,Real,Middle_FingerTip,-18.067390,0.920277,20.570420,0.732640,0.066188,0.582981,-0.344951
2025-08-05 02:16:03.557,14348,Real,Ring_MCP,-18.117310,0.952082,20.598780,0.358934,-0.632678,-0.105896,-0.677990
2025-08-05 02:16:03.557,14348,Real,Ring_PIP,-18.109070,0.937629,20.555320,0.660007,-0.305788,0.308291,-0.613059
2025-08-05 02:16:03.557,14348,Real,Ring_DIP,-18.092660,0.917037,20.556160,0.721735,0.090635,0.586420,-0.356366
2025-08-05 02:16:03.557,14348,Real,Ring_FingerTip,-18.085040,0.909629,20.579670,0.721735,0.090635,0.586420,-0.356366
2025-08-05 02:16:03.557,14348,Real,Pinky_MCP,-18.129520,0.935149,20.606820,0.365389,-0.622529,-0.117909,-0.681943
2025-08-05 02:16:03.557,14348,Real,Pinky_PIP,-18.121770,0.923569,20.570000,0.659353,-0.293778,0.300819,-0.623263
2025-08-05 02:16:03.557,14348,Real,Pinky_DIP,-18.109900,0.909583,20.570550,0.714813,0.100471,0.585494,-0.368979
2025-08-05 02:16:03.557,14348,Real,Pinky_FingerTip,-18.104270,0.904057,20.588010,0.714813,0.100471,0.585494,-0.368979
2025-08-05 02:16:03.565,14349,Real,Wrist,-18.069180,0.931440,20.693210,0.053342,-0.733798,-0.354112,-0.577322
2025-08-05 02:16:03.565,14349,Real,Thumb_CMC,-18.053880,0.957516,20.656800,-0.399069,-0.545571,0.246282,-0.694580
2025-08-05 02:16:03.565,14349,Real,Thumb_MCP,-18.041440,0.961614,20.614890,-0.247691,-0.628930,0.414352,-0.609433
2025-08-05 02:16:03.565,14349,Real,Thumb_IP,-18.048030,0.952127,20.567240,0.058244,-0.673433,0.642362,-0.361203
2025-08-05 02:16:03.565,14349,Real,Thumb_FingerTip,-18.068900,0.936667,20.555510,0.058244,-0.673433,0.642362,-0.361203
2025-08-05 02:16:03.565,14349,Real,Index_MCP,-18.076400,0.982797,20.591070,0.106796,-0.741421,-0.258982,-0.609769
2025-08-05 02:16:03.565,14349,Real,Index_PIP,-18.087340,0.990171,20.546140,0.239407,-0.709785,-0.144174,-0.646609
2025-08-05 02:16:03.565,14349,Real,Index_DIP,-18.088610,0.986190,20.520520,0.352097,-0.661165,-0.036652,-0.661473
2025-08-05 02:16:03.565,14349,Real,Index_FingerTip,-18.085310,0.974969,20.496300,0.352097,-0.661165,-0.036652,-0.661473
2025-08-05 02:16:03.565,14349,Real,Middle_MCP,-18.099930,0.968968,20.593850,0.345847,-0.649381,-0.090072,-0.671254
