Timestamp,ParticipantName,VisualCondition,BoxID,BallName,Stiffness,BlockGrabCount,TotalGrabCount,FirstGrabTimestamp,LastGrabTimestamp,Confidence
2025-08-05 02:14:09.593,Player01,Confusion,2,"BaseBall_1",0.1,1,1,2025-08-05 02:14:06.827,2025-08-05 02:14:06.827,5
2025-08-05 02:14:14.386,Player01,Confusion,4,"FeltBall_2",0.5,1,2,2025-08-05 02:14:12.649,2025-08-05 02:14:12.649,5
2025-08-05 02:14:18.247,Player01,Confusion,3,"StealBall_3",0.3,1,3,2025-08-05 02:14:16.625,2025-08-05 02:14:16.625,5
2025-08-05 02:14:22.023,Player01,Confusion,1,"SpongeBall_4",0,1,4,2025-08-05 02:14:20.509,2025-08-05 02:14:20.509,5
2025-08-05 02:14:26.850,Player01,Confusion,5,"BouncyBall_5",1,1,5,2025-08-05 02:14:24.636,2025-08-05 02:14:24.636,5
