Timestamp,ParticipantName,VisualCondition,BoxID,BallName,Stiffness,BlockGrabCount,TotalGrabCount,FirstGrabTimestamp,LastGrabTimestamp,Confidence
2025-08-05 02:16:08.453,Player01,Base,4,"50_1",0.5,1,12,2025-08-05 02:16:06.314,2025-08-05 02:16:06.314,5
2025-08-05 02:16:13.250,Player01,Base,2,"10_2",0.1,1,13,2025-08-05 02:16:11.196,2025-08-05 02:16:11.196,5
2025-08-05 02:16:19.368,Player01,Base,3,"30_3",0.3,1,14,2025-08-05 02:16:18.015,2025-08-05 02:16:18.015,5
2025-08-05 02:16:25.901,Player01,Base,1,"0_4",0,1,15,2025-08-05 02:16:24.057,2025-08-05 02:16:24.057,5
2025-08-05 02:16:31.571,Player01,Base,5,"100_5",1,1,16,2025-08-05 02:16:29.260,2025-08-05 02:16:29.260,5
