PlayerName,Player01
VisualCondition,Base
LoadCondition,Low
GrabbedObject,100-11
Timestamp,Frame,PoseType,JointName,PosX,PosY,PosZ,RotX,RotY,RotZ,RotW
0.0037,5789,Real,Wrist,-17.689330,0.977212,20.825260,-0.686334,-0.106964,-0.068082,0.716149
0.0037,5789,Real,Thumb_CMC,-17.657640,1.009227,20.839780,-0.111833,-0.343593,0.336170,0.869728
0.0037,5789,Real,Thumb_MCP,-17.634020,1.038279,20.862720,-0.073086,-0.353866,0.237764,0.901613
0.0037,5789,Real,Thumb_IP,-17.602820,1.061836,20.892300,-0.001402,-0.361332,0.054097,0.930866
0.0037,5789,Real,Thumb_FingerTip,-17.581920,1.064736,20.911470,-0.001402,-0.361332,0.054097,0.930866
0.0037,5789,Real,Index_MCP,-17.586310,1.014744,20.858400,-0.641590,-0.169470,-0.131539,0.736437
0.0037,5789,Real,Index_PIP,-17.543790,1.015855,20.877990,-0.624626,-0.224054,-0.194426,0.722385
0.0037,5789,Real,Index_DIP,-17.522400,1.015829,20.892700,-0.605392,-0.271770,-0.249805,0.705153
0.0037,5789,Real,Index_FingerTip,-17.502830,1.015204,20.911150,-0.605392,-0.271770,-0.249805,0.705153
0.0037,5789,Real,Middle_MCP,-17.583410,0.987650,20.855240,-0.664229,-0.203213,-0.168952,0.699257
0.0037,5789,Real,Middle_PIP,-17.537980,0.989428,20.882100,-0.615463,-0.322025,-0.294799,0.656200
0.0037,5789,Real,Middle_DIP,-17.520830,0.989691,20.903870,-0.553523,-0.419652,-0.399560,0.598211
0.0037,5789,Real,Middle_FingerTip,-17.511540,0.989310,20.930600,-0.553523,-0.419652,-0.399560,0.598211
0.0037,5789,Real,Ring_MCP,-17.586450,0.963259,20.854870,-0.688080,-0.185496,-0.150642,0.685161
0.0037,5789,Real,Ring_PIP,-17.545220,0.965532,20.876350,-0.652143,-0.287354,-0.252459,0.654525
0.0037,5789,Real,Ring_DIP,-17.526590,0.966699,20.894930,-0.606960,-0.373446,-0.339200,0.614069
0.0037,5789,Real,Ring_FingerTip,-17.513920,0.967647,20.917390,-0.606960,-0.373446,-0.339200,0.614069
0.0037,5789,Real,Pinky_MCP,-17.594360,0.942334,20.854850,-0.700217,-0.185640,-0.151028,0.672626
0.0037,5789,Real,Pinky_PIP,-17.559500,0.944571,20.873010,-0.664119,-0.289330,-0.250946,0.642075
0.0037,5789,Real,Pinky_DIP,-17.546530,0.945709,20.885940,-0.618556,-0.377034,-0.336006,0.601942
0.0037,5789,Real,Pinky_FingerTip,-17.537150,0.946895,20.902600,-0.618556,-0.377034,-0.336006,0.601942
0.0037,5789,Virtual,Wrist,-17.690340,0.992746,20.809210,-0.686665,-0.103821,-0.062324,0.716819
0.0037,5789,Virtual,Thumb_CMC,-17.658590,1.024892,20.823310,-0.109190,-0.338269,0.338648,0.871189
0.0037,5789,Virtual,Thumb_MCP,-17.634800,1.054045,20.845950,-0.071049,-0.348282,0.240065,0.903339
