PlayerName,Player01
VisualCondition,Base
LoadCondition,Low
GrabbedObject,50-5
Timestamp,Frame,PoseType,JointName,PosX,PosY,PosZ,RotX,RotY,RotZ,RotW
0.0083,4326,Real,Wrist,-17.703520,0.975398,20.832400,0.628468,0.141694,-0.003375,-0.764814
0.0083,4326,Real,Thumb_CMC,-17.676700,1.010310,20.849790,0.013953,0.355778,-0.386613,-0.850740
0.0083,4326,Real,Thumb_MCP,-17.657040,1.039631,20.875890,-0.046760,0.352967,-0.236289,-0.904099
0.0083,4326,Real,Thumb_IP,-17.625700,1.058961,20.908270,-0.151445,0.322237,0.048570,-0.933204
0.0083,4326,Real,Thumb_FingerTip,-17.603250,1.053596,20.924990,-0.151445,0.322237,0.048570,-0.933204
0.0083,4326,Real,Index_MCP,-17.606250,1.025601,20.866140,0.590757,0.156345,0.010392,-0.791489
0.0083,4326,Real,Index_PIP,-17.561720,1.033481,20.878300,0.556194,0.253152,0.142910,-0.778549
0.0083,4326,Real,Index_DIP,-17.540150,1.035015,20.892660,0.511595,0.334229,0.258824,-0.748046
0.0083,4326,Real,Index_FingerTip,-17.522860,1.033798,20.913230,0.511595,0.334229,0.258824,-0.748046
0.0083,4326,Real,Middle_MCP,-17.599130,1.000010,20.859290,0.609101,0.209869,0.080656,-0.760557
0.0083,4326,Real,Middle_PIP,-17.551660,1.007032,20.881330,0.555313,0.326614,0.230040,-0.729406
0.0083,4326,Real,Middle_DIP,-17.532790,1.007785,20.901620,0.487923,0.420690,0.356819,-0.676485
0.0083,4326,Real,Middle_FingerTip,-17.521710,1.005741,20.927580,0.487923,0.420690,0.356819,-0.676485
0.0083,4326,Real,Ring_MCP,-17.598110,0.975700,20.855790,0.637404,0.184560,0.050119,-0.746420
0.0083,4326,Real,Ring_PIP,-17.554980,0.983167,20.871590,0.612819,0.254557,0.133126,-0.736160
0.0083,4326,Real,Ring_DIP,-17.532990,0.986223,20.885760,0.584132,0.314859,0.206438,-0.719053
0.0083,4326,Real,Ring_FingerTip,-17.514500,0.988054,20.903660,0.584132,0.314859,0.206438,-0.719053
0.0083,4326,Real,Pinky_MCP,-17.602460,0.953897,20.853300,0.650334,0.185395,0.051827,-0.734853
0.0083,4326,Real,Pinky_PIP,-17.566010,0.960392,20.866680,0.625575,0.256831,0.133531,-0.724475
0.0083,4326,Real,Pinky_DIP,-17.550740,0.962738,20.876570,0.596595,0.318402,0.205667,-0.707386
0.0083,4326,Real,Pinky_FingerTip,-17.537080,0.964442,20.889900,0.596595,0.318402,0.205667,-0.707386
0.0083,4326,Virtual,Wrist,-17.706390,0.996577,20.821950,0.625654,0.139837,-0.009194,-0.767410
0.0083,4326,Virtual,Thumb_CMC,-17.679640,1.031583,20.839240,0.008025,0.352321,-0.388755,-0.851279
0.0083,4326,Virtual,Thumb_MCP,-17.659900,1.060895,20.865310,-0.052014,0.348553,-0.238308,-0.904995
0.0083,4326,Virtual,Thumb_IP,-17.628360,1.080266,20.897460,-0.155116,0.316439,0.046917,-0.934668
0.0083,4326,Virtual,Thumb_FingerTip,-17.605690,1.074968,20.913900,-0.155116,0.316439,0.046917,-0.934668
0.0083,4326,Virtual,Index_MCP,-17.609120,1.047298,20.854920,0.587887,0.154164,0.004724,-0.794103
0.0083,4326,Virtual,Index_PIP,-17.564520,1.055435,20.866650,0.553730,0.250521,0.137760,-0.782077
