PlayerName,Player01
VisualCondition,Base
LoadCondition,Low
GrabbedObject,0-15
Timestamp,Frame,PoseType,JointName,PosX,PosY,PosZ,RotX,RotY,RotZ,RotW
0.0072,9148,Real,Wrist,-17.695600,0.976815,20.837270,0.554245,0.224978,-0.041804,-0.800281
0.0072,9148,Real,Thumb_CMC,-17.676810,1.012864,20.861510,-0.093886,0.448917,-0.426546,-0.779563
0.0072,9148,Real,Thumb_MCP,-17.666570,1.038364,20.895760,-0.136353,0.437891,-0.350103,-0.816754
0.0072,9148,Real,Thumb_IP,-17.648360,1.060550,20.935510,-0.209394,0.408038,-0.204921,-0.864677
0.0072,9148,Real,Thumb_FingerTip,-17.631740,1.065779,20.958070,-0.209394,0.408038,-0.204921,-0.864677
0.0072,9148,Real,Index_MCP,-17.611470,1.037754,20.885540,0.454168,0.335556,0.137939,-0.813700
0.0072,9148,Real,Index_PIP,-17.576970,1.041515,20.916980,0.386104,0.412055,0.282614,-0.775412
0.0072,9148,Real,Index_DIP,-17.563970,1.038398,20.939240,0.313919,0.469383,0.405007,-0.719100
0.0072,9148,Real,Index_FingerTip,-17.557750,1.030657,20.964230,0.313919,0.469383,0.405007,-0.719100
0.0072,9148,Real,Middle_MCP,-17.599310,1.015191,20.875770,0.481609,0.354761,0.156925,-0.785858
0.0072,9148,Real,Middle_PIP,-17.562400,1.020211,20.913190,0.378999,0.462776,0.346265,-0.722702
0.0072,9148,Real,Middle_DIP,-17.553200,1.016061,20.939010,0.266336,0.535600,0.498615,-0.627360
0.0072,9148,Real,Middle_FingerTip,-17.555210,1.006430,20.965550,0.266336,0.535600,0.498615,-0.627360
0.0072,9148,Real,Ring_MCP,-17.593560,0.992274,20.868990,0.504138,0.357139,0.153284,-0.771233
0.0072,9148,Real,Ring_PIP,-17.561080,0.998029,20.901820,0.403276,0.468051,0.334529,-0.711609
0.0072,9148,Real,Ring_DIP,-17.552170,0.995431,20.926480,0.291999,0.544463,0.481091,-0.621971
0.0072,9148,Real,Ring_FingerTip,-17.553620,0.988195,20.951200,0.291999,0.544463,0.481091,-0.621971
0.0072,9148,Real,Pinky_MCP,-17.593580,0.970688,20.863120,0.517221,0.360977,0.154686,-0.760428
0.0072,9148,Real,Pinky_PIP,-17.566360,0.976127,20.891040,0.415050,0.474926,0.333287,-0.700784
0.0072,9148,Real,Pinky_DIP,-17.560360,0.974790,20.908320,0.301999,0.553731,0.477529,-0.611674
0.0072,9148,Real,Pinky_FingerTip,-17.561690,0.970006,20.926830,0.301999,0.553731,0.477529,-0.611674
0.0072,9148,Virtual,Wrist,-17.699220,0.998252,20.826070,-0.550696,-0.224469,0.045042,0.802695
0.0072,9148,Virtual,Thumb_CMC,-17.680500,1.034247,20.850450,0.099142,-0.447834,0.427073,0.779246
0.0072,9148,Virtual,Thumb_MCP,-17.670220,1.059575,20.884820,0.141481,-0.436311,0.350658,0.816490
0.0072,9148,Virtual,Thumb_IP,-17.651920,1.081597,20.924620,0.214175,-0.405602,0.205514,0.864512
0.0072,9148,Virtual,Thumb_FingerTip,-17.635200,1.086773,20.947110,0.214175,-0.405602,0.205514,0.864512
0.0072,9148,Virtual,Index_MCP,-17.615180,1.059367,20.874280,-0.450762,-0.334088,-0.135326,0.816631
0.0072,9148,Virtual,Index_PIP,-17.580520,1.063121,20.905540,-0.383019,-0.409997,-0.280573,0.778767
0.0072,9148,Virtual,Index_DIP,-17.567380,1.059930,20.927700,-0.311210,-0.466851,-0.403539,0.722742
0.0072,9148,Virtual,Index_FingerTip,-17.560960,1.052056,20.952610,-0.311210,-0.466851,-0.403539,0.722742
0.0072,9148,Virtual,Middle_MCP,-17.602940,1.036945,20.864280,-0.478295,-0.353392,-0.154382,0.788996
0.0072,9148,Virtual,Middle_PIP,-17.565840,1.041932,20.901530,-0.376127,-0.460630,-0.344576,0.726372
0.0072,9148,Virtual,Middle_DIP,-17.556470,1.037661,20.927260,-0.264014,-0.532868,-0.497787,0.631314
0.0072,9148,Virtual,Middle_FingerTip,-17.558260,1.027837,20.953740,-0.264014,-0.532868,-0.497787,0.631314
0.0072,9148,Virtual,Ring_MCP,-17.597090,1.014110,20.857310,-0.500856,-0.355892,-0.150727,0.774445
0.0072,9148,Virtual,Ring_PIP,-17.564460,1.019836,20.889990,-0.400392,-0.466050,-0.332821,0.715342
0.0072,9148,Virtual,Ring_DIP,-17.555390,1.017123,20.914580,-0.289618,-0.541884,-0.480235,0.625986
0.0072,9148,Virtual,Ring_FingerTip,-17.556650,1.009709,20.939260,-0.289618,-0.541884,-0.480235,0.625986
0.0072,9148,Virtual,Pinky_MCP,-17.597020,0.992564,20.851290,-0.513968,-0.359796,-0.152138,0.763700
0.0072,9148,Virtual,Pinky_PIP,-17.569670,0.997977,20.879090,-0.412178,-0.472997,-0.331602,0.704574
0.0072,9148,Virtual,Pinky_DIP,-17.563560,0.996558,20.896330,-0.299614,-0.551224,-0.476707,0.615739
0.0072,9148,Virtual,Pinky_FingerTip,-17.564750,0.991639,20.914800,-0.299614,-0.551224,-0.476707,0.615739
0.0072,9148,Render,Wrist,-17.699220,0.998252,20.826070,-0.550696,-0.224469,0.045042,0.802695
0.0072,9148,Render,Thumb_CMC,-17.680500,1.034247,20.850450,0.089002,-0.442636,0.438708,0.776973
0.0072,9148,Render,Thumb_MCP,-17.670700,1.060723,20.884080,0.128805,-0.432732,0.366386,0.813581
0.0072,9148,Render,Thumb_IP,-17.653190,1.084488,20.923240,0.197556,-0.405980,0.229003,0.862386
0.0072,9148,Render,Thumb_FingerTip,-17.637080,1.091173,20.945770,0.197556,-0.405980,0.229003,0.862386
0.0072,9148,Render,Index_MCP,-17.615180,1.059367,20.874280,-0.476681,-0.295933,-0.067789,0.824987
