PlayerName,Player01
VisualCondition,Base
LoadCondition,Low
GrabbedObject,100-4
Timestamp,Frame,PoseType,JointName,PosX,PosY,PosZ,RotX,RotY,RotZ,RotW
0.0070,4574,Real,Wrist,-17.740900,0.959935,20.849480,-0.708866,-0.192668,0.052195,0.676509
0.0070,4574,Real,Thumb_CMC,-17.719120,1.000992,20.858400,-0.038303,-0.360416,0.360565,0.859434
0.0070,4574,Real,Thumb_MCP,-17.698030,1.029419,20.884390,0.023034,-0.361713,0.210446,0.907935
0.0070,4574,Real,Thumb_IP,-17.666170,1.047339,20.917070,0.130607,-0.338095,-0.071959,0.929223
0.0070,4574,Real,Thumb_FingerTip,-17.644480,1.041010,20.934440,0.130607,-0.338095,-0.071959,0.929223
0.0070,4574,Real,Index_MCP,-17.651800,1.028181,20.872390,-0.634523,-0.306869,-0.064992,0.706391
0.0070,4574,Real,Index_PIP,-17.614190,1.042118,20.896550,-0.587610,-0.389234,-0.159187,0.691283
0.0070,4574,Real,Index_DIP,-17.597410,1.048279,20.915370,-0.536274,-0.457383,-0.241549,0.666983
0.0070,4574,Real,Index_FingerTip,-17.584910,1.052807,20.938760,-0.536274,-0.457383,-0.241549,0.666983
0.0070,4574,Real,Middle_MCP,-17.641530,1.002743,20.872280,-0.656481,-0.329612,-0.083200,0.673399
0.0070,4574,Real,Middle_PIP,-17.600930,1.019679,20.901490,-0.569321,-0.464204,-0.227334,0.639303
0.0070,4574,Real,Middle_DIP,-17.588030,1.026273,20.925110,-0.467536,-0.566587,-0.347979,0.582494
0.0070,4574,Real,Middle_FingerTip,-17.584750,1.029794,20.953000,-0.467536,-0.566587,-0.347979,0.582494
0.0070,4574,Real,Ring_MCP,-17.637650,0.978617,20.874930,-0.688500,-0.301910,-0.053189,0.657260
0.0070,4574,Real,Ring_PIP,-17.599860,0.994710,20.896810,-0.626328,-0.415806,-0.165419,0.638323
0.0070,4574,Real,Ring_DIP,-17.584070,1.002868,20.916250,-0.554355,-0.507811,-0.262304,0.604992
0.0070,4574,Real,Ring_FingerTip,-17.575130,1.009205,20.939610,-0.554355,-0.507811,-0.262304,0.604992
0.0070,4574,Real,Pinky_MCP,-17.639420,0.956501,20.877800,-0.699616,-0.304418,-0.054604,0.644116
