PlayerName,Player01
VisualCondition,Base
LoadCondition,Low
GrabbedObject,0-19
Timestamp,Frame,PoseType,JointName,PosX,PosY,PosZ,RotX,RotY,RotZ,RotW
0.0122,7299,Real,Wrist,-17.702660,0.975094,20.863200,-0.611670,-0.129192,0.029410,0.779939
0.0122,7299,Real,Thumb_CMC,-17.675880,1.010134,20.880380,-0.008849,-0.303009,0.417760,0.856495
0.0122,7299,Real,Thumb_MCP,-17.655360,1.041793,20.902840,0.022545,-0.302299,0.326914,0.895117
0.0122,7299,Real,Thumb_IP,-17.625770,1.069820,20.930100,0.078219,-0.292873,0.155229,0.940219
0.0122,7299,Real,Thumb_FingerTip,-17.603530,1.076833,20.946490,0.078219,-0.292873,0.155229,0.940219
0.0122,7299,Real,Index_MCP,-17.605050,1.026913,20.893350,-0.558357,-0.193837,-0.058663,0.804502
0.0122,7299,Real,Index_PIP,-17.562070,1.032629,20.911030,-0.520781,-0.279506,-0.184861,0.785169
0.0122,7299,Real,Index_DIP,-17.541940,1.032651,20.927420,-0.475774,-0.350678,-0.294568,0.750929
0.0122,7299,Real,Index_FingerTip,-17.526320,1.029726,20.949130,-0.475774,-0.350678,-0.294568,0.750929
0.0122,7299,Real,Middle_MCP,-17.597630,1.001812,20.885150,-0.585631,-0.218785,-0.086992,0.775630
0.0122,7299,Real,Middle_PIP,-17.550680,1.008218,20.908450,-0.527224,-0.335955,-0.246623,0.740505
0.0122,7299,Real,Middle_DIP,-17.532590,1.007913,20.929450,-0.454793,-0.428945,-0.381234,0.681051
0.0122,7299,Real,Middle_FingerTip,-17.522930,1.004259,20.955800,-0.454793,-0.428945,-0.381234,0.681051
0.0122,7299,Real,Ring_MCP,-17.596140,0.977686,20.880680,-0.613714,-0.198751,-0.058286,0.761877
0.0122,7299,Real,Ring_PIP,-17.553600,0.984906,20.898100,-0.575523,-0.291411,-0.175590,0.743654
0.0122,7299,Real,Ring_DIP,-17.533350,0.986862,20.914840,-0.529240,-0.368852,-0.277620,0.711886
0.0122,7299,Real,Ring_FingerTip,-17.518550,0.986737,20.935980,-0.529240,-0.368852,-0.277620,0.711886
0.0122,7299,Real,Pinky_MCP,-17.600020,0.955868,20.877610,-0.626817,-0.200640,-0.059315,0.750550
0.0122,7299,Real,Pinky_PIP,-17.564090,0.962266,20.892400,-0.588175,-0.295307,-0.174853,0.732305
0.0122,7299,Real,Pinky_DIP,-17.550070,0.963941,20.904100,-0.541225,-0.374475,-0.275306,0.700750
0.0122,7299,Real,Pinky_FingerTip,-17.539190,0.964315,20.919870,-0.541225,-0.374475,-0.275306,0.700750
0.0122,7299,Virtual,Wrist,-17.699200,0.997302,20.851710,-0.605863,-0.125873,0.038225,0.784618
0.0122,7299,Virtual,Thumb_CMC,-17.672490,1.032422,20.868840,0.001734,-0.298107,0.420618,0.856861
0.0122,7299,Virtual,Thumb_MCP,-17.651930,1.064029,20.891340,0.032564,-0.296328,0.329718,0.895777
0.0122,7299,Virtual,Thumb_IP,-17.622170,1.092045,20.918420,0.086958,-0.285148,0.157862,0.941387
0.0122,7299,Virtual,Thumb_FingerTip,-17.599720,1.099102,20.934510,0.086958,-0.285148,0.157862,0.941387
0.0122,7299,Virtual,Index_MCP,-17.601640,1.049821,20.880790,-0.552822,-0.189465,-0.050572,0.809897
0.0122,7299,Virtual,Index_PIP,-17.558410,1.055795,20.897780,-0.516004,-0.274315,-0.177722,0.791774
0.0122,7299,Virtual,Index_DIP,-17.538000,1.055838,20.913810,-0.471783,-0.344862,-0.288440,0.758481
0.0122,7299,Virtual,Index_FingerTip,-17.521980,1.052821,20.935210,-0.471783,-0.344862,-0.288440,0.758481
0.0122,7299,Virtual,Middle_MCP,-17.594090,1.024905,20.872140,-0.580383,-0.214639,-0.078970,0.781569
0.0122,7299,Virtual,Middle_PIP,-17.546810,1.031543,20.894700,-0.522954,-0.330807,-0.240014,0.747983
0.0122,7299,Virtual,Middle_DIP,-17.528350,1.031181,20.915370,-0.451566,-0.423087,-0.376147,0.689637
0.0122,7299,Virtual,Middle_FingerTip,-17.518190,1.027313,20.941510,-0.451566,-0.423087,-0.376147,0.689637
0.0122,7299,Virtual,Ring_MCP,-17.592420,1.000854,20.867350,-0.608407,-0.195057,-0.049972,0.767657
0.0122,7299,Virtual,Ring_PIP,-17.549660,1.008329,20.884120,-0.570852,-0.286939,-0.168273,0.750652
0.0122,7299,Virtual,Ring_DIP,-17.529150,1.010304,20.900530,-0.525239,-0.363772,-0.271350,0.719836
0.0122,7299,Virtual,Ring_FingerTip,-17.513980,1.010084,20.921390,-0.525239,-0.363772,-0.271350,0.719836
0.0122,7299,Virtual,Pinky_MCP,-17.596120,0.979034,20.864070,-0.621577,-0.197110,-0.050960,0.756434
0.0122,7299,Virtual,Pinky_PIP,-17.560010,0.985646,20.878310,-0.583545,-0.291008,-0.167510,0.739412
0.0122,7299,Virtual,Pinky_DIP,-17.545800,0.987333,20.889790,-0.537240,-0.369572,-0.269027,0.708812
0.0122,7299,Virtual,Pinky_FingerTip,-17.534650,0.987634,20.905370,-0.537240,-0.369572,-0.269027,0.708812
0.0122,7299,Render,Wrist,-17.699200,0.997302,20.851710,-0.605863,-0.125873,0.038225,0.784618
0.0122,7299,Render,Thumb_CMC,-17.672490,1.032422,20.868840,0.001387,-0.298235,0.421791,0.856240
0.0122,7299,Render,Thumb_MCP,-17.652020,1.064103,20.891320,0.032644,-0.296446,0.329706,0.895739
0.0122,7299,Render,Thumb_IP,-17.622270,1.092114,20.918420,0.087771,-0.285030,0.155503,0.941739
0.0122,7299,Render,Thumb_FingerTip,-17.599780,1.099036,20.934490,0.087771,-0.285030,0.155503,0.941739
0.0122,7299,Render,Index_MCP,-17.601640,1.049821,20.880790,-0.554389,-0.184831,-0.043790,0.810292
