PlayerName,Player01
VisualCondition,Base
LoadCondition,Low
GrabbedObject,0-5
Timestamp,Frame,PoseType,JointName,PosX,PosY,PosZ,RotX,RotY,RotZ,RotW
0.0013,6385,Real,Wrist,-17.674470,0.984225,20.809090,0.645607,0.182663,0.074428,-0.737758
0.0013,6385,Real,Thumb_CMC,-17.648370,1.017940,20.829640,0.068610,0.464040,-0.392512,-0.791135
0.0013,6385,Real,Thumb_MCP,-17.636900,1.048007,20.859510,0.022103,0.468564,-0.311856,-0.826260
0.0013,6385,Real,Thumb_IP,-17.618940,1.074290,20.896800,-0.061850,0.464990,-0.159435,-0.868643
0.0013,6385,Real,Thumb_FingerTip,-17.604210,1.080545,20.920380,-0.061850,0.464990,-0.159435,-0.868643
0.0013,6385,Real,Index_MCP,-17.580660,1.029057,20.857160,0.585876,0.258428,0.158374,-0.751586
0.0013,6385,Real,Index_PIP,-17.542440,1.032089,20.884040,0.533768,0.353734,0.283127,-0.714005
0.0013,6385,Real,Index_DIP,-17.527140,1.031397,20.905000,0.473687,0.430879,0.388538,-0.662573
0.0013,6385,Real,Index_FingerTip,-17.518350,1.028527,20.930260,0.473687,0.430879,0.388538,-0.662573
0.0013,6385,Real,Middle_MCP,-17.574450,1.002763,20.852420,0.612773,0.273283,0.179370,-0.719481
0.0013,6385,Real,Middle_PIP,-17.532920,1.006819,20.884790,0.544725,0.391725,0.321369,-0.668243
0.0013,6385,Real,Middle_DIP,-17.519440,1.006743,20.909010,0.464078,0.484567,0.437937,-0.598362
0.0013,6385,Real,Middle_FingerTip,-17.515290,1.004639,20.936920,0.464078,0.484567,0.437937,-0.598362
0.0013,6385,Real,Ring_MCP,-17.574700,0.978311,20.849920,0.632075,0.273752,0.181312,-0.701903
0.0013,6385,Real,Ring_PIP,-17.538190,0.982570,20.878470,0.563777,0.395745,0.319309,-0.650833
0.0013,6385,Real,Ring_DIP,-17.525470,0.983376,20.901520,0.482350,0.491729,0.432410,-0.581862
0.0013,6385,Real,Ring_FingerTip,-17.521800,0.982632,20.927050,0.482350,0.491729,0.432410,-0.581862
0.0013,6385,Real,Pinky_MCP,-17.580190,0.956769,20.847420,0.644623,0.274139,0.182747,-0.689864
0.0013,6385,Real,Pinky_PIP,-17.549370,0.960757,20.871590,0.575989,0.398658,0.318284,-0.638752
0.0013,6385,Real,Pinky_DIP,-17.540570,0.961723,20.887660,0.493828,0.496815,0.429204,-0.570169
0.0013,6385,Real,Pinky_FingerTip,-17.537920,0.961747,20.906640,0.493828,0.496815,0.429204,-0.570169
