PlayerName,Player01
VisualCondition,Base
LoadCondition,Low
GrabbedObject,10-9
Timestamp,Frame,PoseType,JointName,PosX,PosY,PosZ,RotX,RotY,RotZ,RotW
0.0050,5404,Real,Wrist,-17.720240,0.970721,20.818790,0.651669,0.174466,0.111213,-0.729740
0.0050,5404,Real,Thumb_CMC,-17.692670,1.002699,20.840190,0.085813,0.432684,-0.306920,-0.843340
0.0050,5404,Real,Thumb_MCP,-17.673480,1.028692,20.869920,0.025192,0.440391,-0.187424,-0.877664
0.0050,5404,Real,Thumb_IP,-17.646910,1.045910,20.907360,-0.084356,0.432970,0.035148,-0.896764
0.0050,5404,Real,Thumb_FingerTip,-17.629170,1.042032,20.929320,-0.084356,0.432970,0.035148,-0.896764
0.0050,5404,Real,Index_MCP,-17.625430,1.009341,20.870200,0.600444,0.234507,0.171688,-0.744982
0.0050,5404,Real,Index_PIP,-17.586520,1.010549,20.896220,0.570319,0.300438,0.254243,-0.720996
0.0050,5404,Real,Index_DIP,-17.568600,1.009928,20.914990,0.537027,0.356550,0.325823,-0.691602
0.0050,5404,Real,Index_FingerTip,-17.554250,1.008106,20.937670,0.537027,0.356550,0.325823,-0.691602
0.0050,5404,Real,Middle_MCP,-17.620860,0.982657,20.865780,0.623430,0.257771,0.205213,-0.709068
0.0050,5404,Real,Middle_PIP,-17.579520,0.984261,20.898600,0.567209,0.365220,0.328843,-0.660872
0.0050,5404,Real,Middle_DIP,-17.565190,0.983697,20.922320,0.500874,0.451925,0.431132,-0.599178
0.0050,5404,Real,Middle_FingerTip,-17.558970,0.981888,20.949870,0.500874,0.451925,0.431132,-0.599178
0.0050,5404,Real,Ring_MCP,-17.622680,0.958264,20.863360,0.651009,0.235018,0.183539,-0.698046
0.0050,5404,Real,Ring_PIP,-17.584420,0.960579,20.889750,0.613970,0.319509,0.274743,-0.667436
0.0050,5404,Real,Ring_DIP,-17.567440,0.961253,20.909870,0.571287,0.390738,0.352698,-0.629729
0.0050,5404,Real,Ring_FingerTip,-17.555930,0.961311,20.932970,0.571287,0.390738,0.352698,-0.629729
0.0050,5404,Real,Pinky_MCP,-17.629540,0.937132,20.860730,0.663479,0.234164,0.185368,-0.686004
0.0050,5404,Real,Pinky_PIP,-17.597190,0.939353,20.883060,0.626444,0.320321,0.274954,-0.655258
0.0050,5404,Real,Pinky_DIP,-17.585380,0.940105,20.897080,0.583574,0.393039,0.351449,-0.617614
0.0050,5404,Real,Pinky_FingerTip,-17.576880,0.940577,20.914250,0.583574,0.393039,0.351449,-0.617614
0.0050,5404,Virtual,Wrist,-17.717860,0.994503,20.798380,0.653318,0.166422,0.111755,-0.730062
0.0050,5404,Virtual,Thumb_CMC,-17.689680,1.026154,20.819460,0.086594,0.427308,-0.302439,-0.847609
0.0050,5404,Virtual,Thumb_MCP,-17.669840,1.051916,20.848960,0.026709,0.435175,-0.182396,-0.881273
0.0050,5404,Virtual,Thumb_IP,-17.642640,1.068818,20.886090,-0.081598,0.428290,0.040911,-0.899020
0.0050,5404,Virtual,Thumb_FingerTip,-17.624690,1.064730,20.907850,-0.081598,0.428290,0.040911,-0.899020
0.0050,5404,Virtual,Index_MCP,-17.622030,1.032001,20.848690,0.602796,0.226675,0.172611,-0.745293
0.0050,5404,Virtual,Index_PIP,-17.582810,1.032749,20.874260,0.573535,0.292919,0.255196,-0.721201
0.0050,5404,Virtual,Index_DIP,-17.564680,1.031916,20.892820,0.540987,0.349395,0.326792,-0.691710
0.0050,5404,Virtual,Index_FingerTip,-17.550090,1.029924,20.915340,0.540987,0.349395,0.326792,-0.691710
0.0050,5404,Virtual,Middle_MCP,-17.617820,1.005265,20.844230,0.626111,0.250010,0.205792,-0.709316
0.0050,5404,Virtual,Middle_PIP,-17.576090,1.006380,20.876560,0.571236,0.358064,0.329457,-0.661013
0.0050,5404,Virtual,Middle_DIP,-17.561490,1.005646,20.900120,0.506002,0.445513,0.431761,-0.599218
0.0050,5404,Virtual,Middle_FingerTip,-17.554980,1.003762,20.927590,0.506002,0.445513,0.431761,-0.599218
0.0050,5404,Virtual,Ring_MCP,-17.619960,0.980895,20.841820,0.653430,0.227159,0.183895,-0.698292
0.0050,5404,Virtual,Ring_PIP,-17.581370,0.982758,20.867770,0.617415,0.312041,0.275128,-0.667633
0.0050,5404,Virtual,Ring_DIP,-17.564150,0.983231,20.887700,0.575602,0.383737,0.353104,-0.629878
0.0050,5404,Virtual,Ring_FingerTip,-17.552380,0.983152,20.910650,0.575602,0.383737,0.353104,-0.629878
0.0050,5404,Virtual,Pinky_MCP,-17.627090,0.959846,20.839270,0.665906,0.226301,0.185581,-0.686234
0.0050,5404,Virtual,Pinky_PIP,-17.594470,0.961684,20.861230,0.629894,0.312850,0.275196,-0.655458
0.0050,5404,Virtual,Pinky_DIP,-17.582490,0.962296,20.875120,0.587894,0.386035,0.351713,-0.617783
0.0050,5404,Virtual,Pinky_FingerTip,-17.573780,0.962667,20.892180,0.587894,0.386035,0.351713,-0.617783
0.0050,5404,Render,Wrist,-17.717860,0.994503,20.798380,0.653318,0.166422,0.111755,-0.730062
0.0050,5404,Render,Thumb_CMC,-17.689680,1.026154,20.819460,0.024401,0.426004,-0.206242,-0.880562
0.0050,5404,Render,Thumb_MCP,-17.665450,1.043016,20.851960,-0.014546,0.426455,-0.125088,-0.895700
0.0050,5404,Render,Thumb_IP,-17.635790,1.053394,20.889600,-0.087836,0.417564,0.031176,-0.903855
0.0050,5404,Render,Thumb_FingerTip,-17.617280,1.049698,20.910950,-0.087836,0.417564,0.031176,-0.903855
0.0050,5404,Render,Index_MCP,-17.622030,1.032001,20.848690,0.607451,0.213888,0.156825,-0.748774
0.0050,5404,Render,Index_PIP,-17.581790,1.033171,20.872610,0.583227,0.273112,0.230355,-0.729516
0.0050,5404,Render,Index_DIP,-17.562460,1.032717,20.889930,0.556496,0.324124,0.294608,-0.706019
0.0050,5404,Render,Index_FingerTip,-17.545880,1.031230,20.911060,0.556496,0.324124,0.294608,-0.706019
0.0050,5404,Render,Middle_MCP,-17.617820,1.005265,20.844230,0.630352,0.239117,0.193463,-0.712778
0.0050,5404,Render,Middle_PIP,-17.575010,1.006620,20.875100,0.583657,0.337439,0.305645,-0.672355
0.0050,5404,Render,Middle_DIP,-17.558780,1.006146,20.897570,0.528580,0.418478,0.399876,-0.620950
0.0050,5404,Render,Middle_FingerTip,-17.549440,1.004611,20.924240,0.528580,0.418478,0.399876,-0.620950
0.0050,5404,Render,Ring_MCP,-17.619960,0.980895,20.841820,0.656889,0.216953,0.172996,-0.701072
0.0050,5404,Render,Ring_PIP,-17.580590,0.982871,20.866550,0.627663,0.290879,0.252281,-0.676597
0.0050,5404,Render,Ring_DIP,-17.562050,0.983497,20.885260,0.594260,0.354156,0.320819,-0.646919
0.0050,5404,Render,Ring_FingerTip,-17.548040,0.983648,20.906930,0.594260,0.354156,0.320819,-0.646919
0.0050,5404,Render,Pinky_MCP,-17.627090,0.959846,20.839270,0.668314,0.219086,0.178149,-0.688201
0.0050,5404,Render,Pinky_PIP,-17.594000,0.961721,20.860520,0.637197,0.297695,0.259440,-0.661853
0.0050,5404,Render,Pinky_DIP,-17.581370,0.962381,20.873810,0.601304,0.364796,0.329429,-0.629948
0.0050,5404,Render,Pinky_FingerTip,-17.571470,0.962834,20.890210,0.601304,0.364796,0.329429,-0.629948
0.0192,5405,Real,Wrist,-17.721090,0.970230,20.822500,0.649998,0.179999,0.112710,-0.729657
0.0192,5405,Real,Thumb_CMC,-17.693930,1.002326,20.844240,0.079804,0.444622,-0.304501,-0.838584
0.0192,5405,Real,Thumb_MCP,-17.675530,1.027867,20.874850,0.017435,0.451390,-0.185384,-0.872683
0.0192,5405,Real,Thumb_IP,-17.649850,1.044503,20.913160,-0.094864,0.441653,0.036448,-0.891412
0.0192,5405,Real,Thumb_FingerTip,-17.632540,1.040263,20.935400,-0.094864,0.441653,0.036448,-0.891412
0.0192,5405,Real,Index_MCP,-17.627050,1.009293,20.874960,0.595506,0.246726,0.181396,-0.742694
0.0192,5405,Real,Index_PIP,-17.589000,1.010436,20.902240,0.562141,0.315433,0.267972,-0.716024
0.0192,5405,Real,Index_DIP,-17.571940,1.009680,20.921780,0.525349,0.373510,0.342707,-0.683411
0.0192,5405,Real,Index_FingerTip,-17.558860,1.007637,20.945200,0.525349,0.373510,0.342707,-0.683411
0.0192,5405,Real,Middle_MCP,-17.622280,0.982642,20.870540,0.618986,0.267869,0.212202,-0.707159
0.0192,5405,Real,Middle_PIP,-17.581810,0.984305,20.904420,0.558545,0.378054,0.339711,-0.655515
0.0192,5405,Real,Middle_DIP,-17.568410,0.983666,20.928680,0.487494,0.466097,0.444503,-0.589509
0.0192,5405,Real,Middle_FingerTip,-17.563590,0.981695,20.956500,0.487494,0.466097,0.444503,-0.589509
0.0192,5405,Real,Ring_MCP,-17.623940,0.958243,20.868060,0.644635,0.251326,0.197014,-0.694599
0.0192,5405,Real,Ring_PIP,-17.586900,0.960586,20.896130,0.598579,0.347019,0.300992,-0.656266
0.0192,5405,Real,Ring_DIP,-17.571670,0.961122,20.917620,0.545034,0.426213,0.388577,-0.608514
0.0192,5405,Real,Ring_FingerTip,-17.563030,0.960908,20.941930,0.545034,0.426213,0.388577,-0.608514
0.0192,5405,Real,Pinky_MCP,-17.630650,0.937078,20.865320,0.657121,0.250655,0.198736,-0.682545
0.0192,5405,Real,Pinky_PIP,-17.599340,0.939367,20.889080,0.611021,0.348267,0.300849,-0.644091
0.0192,5405,Real,Pinky_DIP,-17.588760,0.940065,20.904060,0.557185,0.429164,0.386757,-0.596476
0.0192,5405,Real,Pinky_FingerTip,-17.582390,0.940388,20.922120,0.557185,0.429164,0.386757,-0.596476
0.0192,5405,Virtual,Wrist,-17.717940,0.994371,20.806300,0.651669,0.174466,0.111213,-0.729740
0.0192,5405,Virtual,Thumb_CMC,-17.690380,1.026349,20.827700,0.080138,0.439772,-0.302928,-0.841673
0.0192,5405,Virtual,Thumb_MCP,-17.671510,1.051835,20.858070,0.018438,0.446634,-0.183398,-0.875525
0.0192,5405,Virtual,Thumb_IP,-17.645340,1.068389,20.896090,-0.092715,0.437293,0.039076,-0.893673
0.0192,5405,Virtual,Thumb_FingerTip,-17.627830,1.064087,20.918160,-0.092715,0.437293,0.039076,-0.893673
