PlayerName,Player01
VisualCondition,Base
LoadCondition,Low
GrabbedObject,50-19
Timestamp,Frame,PoseType,JointName,PosX,PosY,PosZ,RotX,RotY,RotZ,RotW
0.0074,7341,Real,Wrist,-17.712020,0.970085,20.864010,-0.658076,-0.189029,-0.044092,0.727503
0.0074,7341,Real,Thumb_CMC,-17.687010,1.005848,20.882330,-0.055375,-0.412171,0.352779,0.838210
0.0074,7341,Real,Thumb_MCP,-17.668950,1.033821,20.910960,0.001709,-0.415871,0.234418,0.878691
0.0074,7341,Real,Thumb_IP,-17.642270,1.053950,20.946830,0.103653,-0.402750,0.011752,0.909347
0.0074,7341,Real,Thumb_FingerTip,-17.623020,1.052180,20.967770,0.103653,-0.402750,0.011752,0.909347
0.0074,7341,Real,Index_MCP,-17.619180,1.021294,20.907380,-0.598553,-0.263911,-0.125499,0.745879
0.0074,7341,Real,Index_PIP,-17.580360,1.027322,20.932860,-0.563016,-0.333059,-0.213103,0.725722
0.0074,7341,Real,Index_DIP,-17.562520,1.029028,20.951630,-0.524216,-0.391296,-0.289407,0.698806
0.0074,7341,Real,Index_FingerTip,-17.548360,1.029183,20.974500,-0.524216,-0.391296,-0.289407,0.698806
0.0074,7341,Real,Middle_MCP,-17.611860,0.995131,20.903600,-0.627420,-0.274115,-0.139593,0.715345
0.0074,7341,Real,Middle_PIP,-17.569050,1.002749,20.933560,-0.571730,-0.376723,-0.259094,0.681230
0.0074,7341,Real,Middle_DIP,-17.552920,1.004904,20.956000,-0.507340,-0.459785,-0.360300,0.633553
0.0074,7341,Real,Middle_FingerTip,-17.543930,1.005187,20.982830,-0.507340,-0.459785,-0.360300,0.633553
0.0074,7341,Real,Ring_MCP,-17.611010,0.970607,20.902160,-0.652299,-0.260700,-0.126370,0.700409
0.0074,7341,Real,Ring_PIP,-17.572290,0.978196,20.926830,-0.608431,-0.351099,-0.225007,0.675214
0.0074,7341,Real,Ring_DIP,-17.555110,0.981447,20.946530,-0.558275,-0.426365,-0.309900,0.640706
0.0074,7341,Real,Ring_FingerTip,-17.543650,0.983484,20.969550,-0.558275,-0.426365,-0.309900,0.640706
0.0074,7341,Real,Pinky_MCP,-17.615550,0.948745,20.900750,-0.664610,-0.261165,-0.128317,0.688201
0.0074,7341,Real,Pinky_PIP,-17.582840,0.955459,20.921620,-0.620550,-0.353315,-0.225192,0.662854
0.0074,7341,Real,Pinky_DIP,-17.570930,0.958027,20.935340,-0.570009,-0.430121,-0.308495,0.628424
0.0074,7341,Real,Pinky_FingerTip,-17.562510,0.959993,20.952440,-0.570009,-0.430121,-0.308495,0.628424
0.0074,7341,Virtual,Wrist,-17.704820,0.994672,20.847400,-0.658349,-0.188248,-0.045419,0.727377
0.0074,7341,Virtual,Thumb_CMC,-17.679710,1.030357,20.865740,-0.056117,-0.412352,0.351471,0.838621
0.0074,7341,Virtual,Thumb_MCP,-17.661580,1.058275,20.894370,0.000999,-0.416152,0.233066,0.878918
0.0074,7341,Virtual,Thumb_IP,-17.634860,1.078322,20.930260,0.103034,-0.403197,0.010385,0.909236
0.0074,7341,Virtual,Thumb_FingerTip,-17.615630,1.076492,20.951220,0.103034,-0.403197,0.010385,0.909236
0.0074,7341,Virtual,Index_MCP,-17.611860,1.045595,20.890830,-0.598915,-0.263227,-0.126835,0.745604
0.0074,7341,Virtual,Index_PIP,-17.573030,1.051503,20.916330,-0.563457,-0.332422,-0.214397,0.725291
0.0074,7341,Virtual,Index_DIP,-17.555190,1.053154,20.935120,-0.524722,-0.390710,-0.290648,0.698238
