PlayerName,Player01
VisualCondition,Base
LoadCondition,Low
GrabbedObject,0-13
Timestamp,Frame,PoseType,JointName,PosX,PosY,PosZ,RotX,RotY,RotZ,RotW
0.0054,5752,Real,Wrist,-17.699370,0.975428,20.861580,-0.562118,-0.148116,0.049900,0.812155
0.0054,5752,Real,Thumb_CMC,-17.674750,1.010020,20.882510,0.051928,-0.329396,0.432004,0.837959
0.0054,5752,Real,Thumb_MCP,-17.656760,1.040309,20.908720,0.086706,-0.321994,0.340325,0.879194
0.0054,5752,Real,Thumb_IP,-17.629260,1.066913,20.939370,0.146563,-0.299529,0.166280,0.927983
0.0054,5752,Real,Thumb_FingerTip,-17.607450,1.073205,20.956610,0.146563,-0.299529,0.166280,0.927983
0.0054,5752,Real,Index_MCP,-17.605050,1.029895,20.897070,-0.513462,-0.185622,-0.007797,0.837759
0.0054,5752,Real,Index_PIP,-17.561450,1.038210,20.912010,-0.484272,-0.252150,-0.118955,0.829308
0.0054,5752,Real,Index_DIP,-17.539530,1.039427,20.925860,-0.450652,-0.308240,-0.217252,0.809137
0.0054,5752,Real,Index_FingerTip,-17.520280,1.037443,20.944540,-0.450652,-0.308240,-0.217252,0.809137
0.0054,5752,Real,Middle_MCP,-17.596090,1.006419,20.886070,-0.538834,-0.218114,-0.053358,0.811935
0.0054,5752,Real,Middle_PIP,-17.548610,1.014256,20.907810,-0.487795,-0.316182,-0.206110,0.787149
0.0054,5752,Real,Middle_DIP,-17.528790,1.013812,20.927180,-0.426709,-0.394759,-0.337366,0.740452
0.0054,5752,Real,Middle_FingerTip,-17.515750,1.009207,20.951870,-0.426709,-0.394759,-0.337366,0.740452
0.0054,5752,Real,Ring_MCP,-17.593070,0.983098,20.878910,-0.567816,-0.200005,-0.024172,0.798122
0.0054,5752,Real,Ring_PIP,-17.550310,0.991872,20.895040,-0.536981,-0.272156,-0.127770,0.788199
0.0054,5752,Real,Ring_DIP,-17.528730,0.994266,20.909960,-0.501411,-0.333172,-0.219202,0.767811
0.0054,5752,Real,Ring_FingerTip,-17.511140,0.994202,20.928830,-0.501411,-0.333172,-0.219202,0.767811
0.0054,5752,Real,Pinky_MCP,-17.595540,0.961554,20.873420,-0.581518,-0.201996,-0.025871,0.787633
0.0054,5752,Real,Pinky_PIP,-17.559430,0.969199,20.887130,-0.550307,-0.275912,-0.128091,0.777578
0.0054,5752,Real,Pinky_DIP,-17.544480,0.971115,20.897580,-0.514206,-0.338463,-0.218276,0.757226
0.0054,5752,Real,Pinky_FingerTip,-17.531540,0.971451,20.911710,-0.514206,-0.338463,-0.218276,0.757226
0.0054,5752,Virtual,Wrist,-17.703250,0.998481,20.845910,-0.562436,-0.149282,0.054834,0.811403
0.0054,5752,Virtual,Thumb_CMC,-17.678890,1.033358,20.866660,0.053060,-0.327141,0.436255,0.836568
0.0054,5752,Virtual,Thumb_MCP,-17.661090,1.063884,20.892720,0.087592,-0.319632,0.344700,0.878263
0.0054,5752,Virtual,Thumb_IP,-17.633730,1.090825,20.923210,0.146982,-0.297041,0.170753,0.927905
0.0054,5752,Virtual,Thumb_FingerTip,-17.611920,1.097368,20.940350,0.146982,-0.297041,0.170753,0.927905
0.0054,5752,Virtual,Index_MCP,-17.609320,1.053920,20.880930,-0.513739,-0.186596,-0.002775,0.837405
0.0054,5752,Virtual,Index_PIP,-17.565760,1.062680,20.895700,-0.484417,-0.253152,-0.113930,0.829624
0.0054,5752,Virtual,Index_DIP,-17.543800,1.064139,20.909460,-0.450676,-0.309252,-0.212301,0.810051
0.0054,5752,Virtual,Index_FingerTip,-17.524470,1.062385,20.928090,-0.450676,-0.309252,-0.212301,0.810051
0.0054,5752,Virtual,Middle_MCP,-17.600180,1.030498,20.869960,-0.539001,-0.219311,-0.048368,0.811814
0.0054,5752,Virtual,Middle_PIP,-17.552700,1.038836,20.891510,-0.487733,-0.317389,-0.201187,0.787975
0.0054,5752,Virtual,Middle_DIP,-17.532810,1.038629,20.910820,-0.426442,-0.395937,-0.332656,0.742106
0.0054,5752,Virtual,Middle_FingerTip,-17.519650,1.034213,20.935480,-0.426442,-0.395937,-0.332656,0.742106
0.0054,5752,Virtual,Ring_MCP,-17.596970,1.007187,20.862850,-0.567999,-0.201321,-0.019222,0.797796
0.0054,5752,Virtual,Ring_PIP,-17.554240,1.016402,20.878820,-0.536991,-0.273485,-0.122819,0.788520
0.0054,5752,Virtual,Ring_DIP,-17.532630,1.019037,20.893660,-0.501266,-0.334493,-0.214323,0.768709
0.0054,5752,Virtual,Ring_FingerTip,-17.514970,1.019188,20.912470,-0.501266,-0.334493,-0.214323,0.768709
0.0054,5752,Virtual,Pinky_MCP,-17.599250,0.985606,20.857430,-0.581680,-0.203396,-0.020944,0.787300
0.0054,5752,Virtual,Pinky_PIP,-17.563180,0.993623,20.870990,-0.550286,-0.277321,-0.123162,0.777888
0.0054,5752,Virtual,Pinky_DIP,-17.548210,0.995707,20.881390,-0.514020,-0.339860,-0.213418,0.758111
0.0054,5752,Virtual,Pinky_FingerTip,-17.535220,0.996202,20.895470,-0.514020,-0.339860,-0.213418,0.758111
0.0054,5752,Render,Wrist,-17.703250,0.998481,20.845910,-0.562436,-0.149282,0.054834,0.811403
0.0054,5752,Render,Thumb_CMC,-17.678890,1.033358,20.866660,0.050478,-0.323953,0.439074,0.836493
0.0054,5752,Render,Thumb_MCP,-17.661130,1.064177,20.892400,0.084637,-0.316750,0.347642,0.878437
0.0054,5752,Render,Thumb_IP,-17.633790,1.091494,20.922570,0.143452,-0.294814,0.173858,0.928590
0.0054,5752,Render,Thumb_FingerTip,-17.611960,1.098285,20.939590,0.143452,-0.294814,0.173858,0.928590
0.0054,5752,Render,Index_MCP,-17.609320,1.053920,20.880930,-0.514877,-0.183430,0.002380,0.837407
0.0054,5752,Render,Index_PIP,-17.565650,1.062952,20.895200,-0.486055,-0.249992,-0.108526,0.830348
0.0054,5752,Render,Index_DIP,-17.543540,1.064581,20.908720,-0.452778,-0.306165,-0.206762,0.811483
0.0054,5752,Render,Index_FingerTip,-17.523990,1.063013,20.927120,-0.452778,-0.306165,-0.206762,0.811483
0.0054,5752,Render,Middle_MCP,-17.600180,1.030498,20.869960,-0.539660,-0.217685,-0.045920,0.811956
0.0054,5752,Render,Middle_PIP,-17.552600,1.038967,20.891240,-0.489160,-0.315186,-0.197631,0.788875
0.0054,5752,Render,Middle_DIP,-17.532550,1.038871,20.910390,-0.428754,-0.393433,-0.328304,0.744042
0.0054,5752,Render,Middle_FingerTip,-17.519120,1.034593,20.934920,-0.428754,-0.393433,-0.328304,0.744042
0.0054,5752,Render,Ring_MCP,-17.596970,1.007187,20.862850,-0.569113,-0.198151,-0.014773,0.797891
0.0054,5752,Render,Ring_PIP,-17.554110,1.016585,20.878350,-0.540376,-0.266733,-0.112927,0.789997
0.0054,5752,Render,Ring_DIP,-17.532180,1.019479,20.892670,-0.507464,-0.325013,-0.199837,0.772601
0.0054,5752,Render,Ring_FingerTip,-17.513890,1.020023,20.910860,-0.507464,-0.325013,-0.199837,0.772601
0.0054,5752,Render,Pinky_MCP,-17.599250,0.985606,20.857430,-0.582805,-0.200149,-0.016554,0.787404
0.0054,5752,Render,Pinky_PIP,-17.563060,0.993764,20.870600,-0.553718,-0.270402,-0.113402,0.779371
0.0054,5752,Render,Pinky_DIP,-17.547870,0.996015,20.880630,-0.520317,-0.330139,-0.199131,0.761988
0.0054,5752,Render,Pinky_FingerTip,-17.534400,0.996783,20.894240,-0.520317,-0.330139,-0.199131,0.761988
0.0207,5753,Real,Wrist,-17.699990,0.973992,20.862980,-0.562573,-0.149059,0.046406,0.811874
0.0207,5753,Real,Thumb_CMC,-17.675330,1.008467,20.884050,0.052883,-0.335510,0.427068,0.838003
0.0207,5753,Real,Thumb_MCP,-17.657330,1.038339,20.910720,0.088310,-0.327971,0.335402,0.878716
0.0207,5753,Real,Thumb_IP,-17.629880,1.064399,20.941880,0.149285,-0.305086,0.161519,0.926579
0.0207,5753,Real,Thumb_FingerTip,-17.608170,1.070334,20.959380,0.149285,-0.305086,0.161519,0.926579
0.0207,5753,Real,Index_MCP,-17.605620,1.028012,20.899000,-0.512544,-0.190287,-0.016988,0.837139
0.0207,5753,Real,Index_PIP,-17.562210,1.035814,20.914740,-0.482651,-0.256823,-0.128277,0.827427
0.0207,5753,Real,Index_DIP,-17.540530,1.036739,20.928980,-0.448384,-0.312830,-0.226541,0.806083
0.0207,5753,Real,Index_FingerTip,-17.521660,1.034461,20.948020,-0.448384,-0.312830,-0.226541,0.806083
0.0207,5753,Real,Middle_MCP,-17.596710,1.004494,20.888050,-0.538228,-0.221398,-0.060238,0.810966
0.0207,5753,Real,Middle_PIP,-17.549460,1.011920,20.910440,-0.485710,-0.320613,-0.214814,0.784314
0.0207,5753,Real,Middle_DIP,-17.529990,1.011213,20.930160,-0.422922,-0.399805,-0.347258,0.735327
0.0207,5753,Real,Middle_FingerTip,-17.517570,1.006330,20.955110,-0.422922,-0.399805,-0.347258,0.735327
0.0207,5753,Real,Ring_MCP,-17.593760,0.981160,20.880910,-0.566848,-0.204639,-0.032914,0.797323
0.0207,5753,Real,Ring_PIP,-17.551220,0.989513,20.897830,-0.533220,-0.280838,-0.142530,0.785170
0.0207,5753,Real,Ring_DIP,-17.530100,0.991507,20.913450,-0.494225,-0.344870,-0.238915,0.761398
0.0207,5753,Real,Ring_FingerTip,-17.513390,0.990915,20.933090,-0.494225,-0.344870,-0.238915,0.761398
0.0207,5753,Real,Pinky_MCP,-17.596300,0.959627,20.875390,-0.580537,-0.206659,-0.034558,0.786814
0.0207,5753,Real,Pinky_PIP,-17.560380,0.966934,20.889780,-0.546500,-0.284726,-0.142709,0.774535
0.0207,5753,Real,Pinky_DIP,-17.545760,0.968587,20.900730,-0.506919,-0.350377,-0.237772,0.750822
