PlayerName,Player01
VisualCondition,Base
LoadCondition,Low
GrabbedObject,100-10
Timestamp,Frame,PoseType,JointName,PosX,PosY,PosZ,RotX,RotY,RotZ,RotW
0.0083,4244,Real,Wrist,-17.731630,0.976128,20.862010,-0.666687,-0.190697,-0.062139,0.717846
0.0083,4244,Real,Thumb_CMC,-17.706150,1.011520,20.880410,-0.049140,-0.467538,0.354297,0.808373
0.0083,4244,Real,Thumb_MCP,-17.692450,1.038690,20.912070,0.021232,-0.469634,0.229605,0.852218
0.0083,4244,Real,Thumb_IP,-17.670220,1.056901,20.951790,0.145646,-0.446984,-0.005862,0.882587
0.0083,4244,Real,Thumb_FingerTip,-17.653120,1.052895,20.974230,0.145646,-0.446984,-0.005862,0.882587
0.0083,4244,Real,Index_MCP,-17.638660,1.025542,20.907150,-0.607988,-0.265672,-0.140109,0.734941
0.0083,4244,Real,Index_PIP,-17.600280,1.031026,20.933420,-0.560488,-0.355085,-0.250299,0.705067
0.0083,4244,Real,Index_DIP,-17.584130,1.032196,20.953700,-0.506540,-0.428542,-0.344558,0.664115
0.0083,4244,Real,Index_FingerTip,-17.573490,1.031564,20.978400,-0.506540,-0.428542,-0.344558,0.664115
0.0083,4244,Real,Middle_MCP,-17.631980,0.999117,20.904060,-0.636662,-0.274768,-0.153848,0.703914
0.0083,4244,Real,Middle_PIP,-17.589650,1.006155,20.934830,-0.577570,-0.383731,-0.276717,0.665276
0.0083,4244,Real,Middle_DIP,-17.574340,1.008236,20.957850,-0.508541,-0.471405,-0.379844,0.612276
0.0083,4244,Real,Middle_FingerTip,-17.566780,1.008641,20.985120,-0.508541,-0.471405,-0.379844,0.612276
0.0083,4244,Real,Ring_MCP,-17.631790,0.974556,20.903090,-0.663445,-0.255205,-0.135355,0.690210
0.0083,4244,Real,Ring_PIP,-17.593020,0.981619,20.927840,-0.622401,-0.343374,-0.228299,0.665275
0.0083,4244,Real,Ring_DIP,-17.575640,0.984877,20.947360,-0.575474,-0.417276,-0.308344,0.632167
0.0083,4244,Real,Ring_FingerTip,-17.563720,0.987210,20.970130,-0.575474,-0.417276,-0.308344,0.632167
0.0083,4244,Real,Pinky_MCP,-17.636900,0.952806,20.901950,-0.675620,-0.255197,-0.137445,0.677881
0.0083,4244,Real,Pinky_PIP,-17.604140,0.959046,20.922880,-0.634463,-0.345029,-0.228688,0.652775
0.0083,4244,Real,Pinky_DIP,-17.592080,0.961601,20.936470,-0.587240,-0.420400,-0.307193,0.619714
0.0083,4244,Real,Pinky_FingerTip,-17.583310,0.963766,20.953370,-0.587240,-0.420400,-0.307193,0.619714
0.0083,4244,Virtual,Wrist,-17.727970,0.993874,20.849620,-0.670439,-0.189248,-0.061803,0.714757
0.0083,4244,Virtual,Thumb_CMC,-17.702340,1.029355,20.867630,-0.053401,-0.465043,0.355228,0.809134
0.0083,4244,Virtual,Thumb_MCP,-17.688500,1.056778,20.899010,0.016646,-0.467803,0.230411,0.853109
0.0083,4244,Virtual,Thumb_IP,-17.666140,1.075290,20.938520,0.140737,-0.446441,-0.005323,0.883660
0.0083,4244,Virtual,Thumb_FingerTip,-17.649000,1.071440,20.960960,0.140737,-0.446441,-0.005323,0.883660
0.0083,4244,Virtual,Index_MCP,-17.634760,1.043407,20.894120,-0.612015,-0.264671,-0.139499,0.732071
0.0083,4244,Virtual,Index_PIP,-17.596320,1.049013,20.920260,-0.564620,-0.354707,-0.249260,0.702323
0.0083,4244,Virtual,Index_DIP,-17.580120,1.050322,20.940500,-0.510685,-0.428734,-0.343152,0.661540
0.0083,4244,Virtual,Index_FingerTip,-17.569440,1.049888,20.965190,-0.510685,-0.428734,-0.343152,0.661540
0.0083,4244,Virtual,Middle_MCP,-17.628170,1.016933,20.891270,-0.640569,-0.273813,-0.153118,0.700894
0.0083,4244,Virtual,Middle_PIP,-17.585760,1.024123,20.921890,-0.581585,-0.383487,-0.275460,0.662434
0.0083,4244,Virtual,Middle_DIP,-17.570400,1.026371,20.944860,-0.512543,-0.471808,-0.378149,0.609673
0.0083,4244,Virtual,Middle_FingerTip,-17.562790,1.027009,20.972110,-0.512543,-0.471808,-0.378149,0.609673
0.0083,4244,Virtual,Ring_MCP,-17.628060,0.992363,20.890530,-0.667239,-0.254131,-0.134671,0.687077
0.0083,4244,Virtual,Ring_PIP,-17.589220,0.999533,20.915140,-0.626306,-0.342829,-0.227194,0.662264
0.0083,4244,Virtual,Ring_DIP,-17.571790,1.002918,20.934600,-0.579416,-0.417214,-0.306876,0.629315
0.0083,4244,Virtual,Ring_FingerTip,-17.559830,1.005427,20.957330,-0.579416,-0.417214,-0.306876,0.629315
0.0083,4244,Virtual,Pinky_MCP,-17.633240,0.970620,20.889600,-0.679356,-0.254125,-0.136730,0.674686
0.0083,4244,Virtual,Pinky_PIP,-17.600420,0.976951,20.910420,-0.638311,-0.344476,-0.227543,0.649708
0.0083,4244,Virtual,Pinky_DIP,-17.588340,0.979594,20.923960,-0.591127,-0.420325,-0.305680,0.616811
0.0083,4244,Virtual,Pinky_FingerTip,-17.579520,0.981890,20.940810,-0.591127,-0.420325,-0.305680,0.616811
0.0083,4244,Render,Wrist,-17.727970,0.993874,20.849620,-0.670439,-0.189248,-0.061803,0.714757
0.0083,4244,Render,Thumb_CMC,-17.702340,1.029355,20.867630,-0.053401,-0.465043,0.355228,0.809134
0.0083,4244,Render,Thumb_MCP,-17.688500,1.056778,20.899010,0.016646,-0.467803,0.230411,0.853109
0.0083,4244,Render,Thumb_IP,-17.666140,1.075290,20.938520,0.140737,-0.446441,-0.005323,0.883660
0.0083,4244,Render,Thumb_FingerTip,-17.649000,1.071440,20.960960,0.140737,-0.446441,-0.005323,0.883660
0.0083,4244,Render,Index_MCP,-17.634760,1.043407,20.894120,-0.616905,-0.253063,-0.125646,0.734575
0.0083,4244,Render,Index_PIP,-17.595410,1.049384,20.918790,-0.575762,-0.336319,-0.226487,0.709994
0.0083,4244,Render,Index_DIP,-17.577980,1.051089,20.937960,-0.529158,-0.405715,-0.313541,0.676077
0.0083,4244,Render,Index_FingerTip,-17.565230,1.051234,20.961640,-0.529158,-0.405715,-0.313541,0.676077
0.0083,4244,Render,Middle_MCP,-17.628170,1.016933,20.891270,-0.646070,-0.260568,-0.138657,0.703898
0.0083,4244,Render,Middle_PIP,-17.584560,1.024404,20.920100,-0.598230,-0.356964,-0.245414,0.674144
0.0083,4244,Render,Middle_DIP,-17.567250,1.027071,20.941580,-0.542929,-0.436499,-0.336558,0.633582
0.0083,4244,Render,Middle_FingerTip,-17.556140,1.028415,20.967580,-0.542929,-0.436499,-0.336558,0.633582
0.0083,4244,Render,Ring_MCP,-17.628060,0.992363,20.890530,-0.672793,-0.239041,-0.119163,0.689935
0.0083,4244,Render,Ring_PIP,-17.588160,0.999679,20.913340,-0.643120,-0.310139,-0.192807,0.673079
0.0083,4244,Render,Ring_DIP,-17.568850,1.003351,20.930870,-0.610002,-0.371063,-0.257190,0.651202
0.0083,4244,Render,Ring_FingerTip,-17.553560,1.006388,20.951440,-0.610002,-0.371063,-0.257190,0.651202
0.0083,4244,Render,Pinky_MCP,-17.633240,0.970620,20.889600,-0.685985,-0.235645,-0.118420,0.678139
0.0083,4244,Render,Pinky_PIP,-17.599350,0.977026,20.908580,-0.658590,-0.303914,-0.186497,0.662658
0.0083,4244,Render,Pinky_DIP,-17.585660,0.979835,20.920480,-0.628133,-0.362703,-0.246146,0.642891
0.0083,4244,Render,Pinky_FingerTip,-17.573870,0.982501,20.935340,-0.628133,-0.362703,-0.246146,0.642891
0.0230,4245,Real,Wrist,-17.732940,0.975425,20.862380,-0.663321,-0.190782,-0.057677,0.721305
0.0230,4245,Real,Thumb_CMC,-17.707630,1.010883,20.880880,-0.009377,-0.483043,0.314694,0.817037
0.0230,4245,Real,Thumb_MCP,-17.692900,1.033861,20.915280,0.074186,-0.477404,0.168863,0.859109
0.0230,4245,Real,Thumb_IP,-17.669020,1.044614,20.956730,0.217334,-0.431491,-0.103376,0.869423
0.0230,4245,Real,Thumb_FingerTip,-17.651740,1.034146,20.976830,0.217334,-0.431491,-0.103376,0.869423
0.0230,4245,Real,Index_MCP,-17.640080,1.025255,20.907280,-0.600258,-0.274648,-0.147686,0.736511
0.0230,4245,Real,Index_PIP,-17.602360,1.030508,20.934530,-0.554434,-0.358251,-0.252241,0.707555
0.0230,4245,Real,Index_DIP,-17.586370,1.031554,20.954950,-0.503272,-0.427152,-0.341902,0.668852
0.0230,4245,Real,Index_FingerTip,-17.575570,1.030817,20.979570,-0.503272,-0.427152,-0.341902,0.668852
0.0230,4245,Real,Middle_MCP,-17.633200,0.998911,20.903940,-0.630335,-0.281195,-0.157449,0.706270
0.0230,4245,Real,Middle_PIP,-17.591360,1.005886,20.935390,-0.568991,-0.390694,-0.282745,0.666080
0.0230,4245,Real,Middle_DIP,-17.576540,1.007770,20.958740,-0.497624,-0.478292,-0.387630,0.611024
0.0230,4245,Real,Middle_FingerTip,-17.569690,1.007835,20.986200,-0.497624,-0.478292,-0.387630,0.611024
0.0230,4245,Real,Ring_MCP,-17.632810,0.974361,20.902780,-0.657949,-0.260755,-0.137232,0.693021
0.0230,4245,Real,Ring_PIP,-17.594360,0.981477,20.928000,-0.614689,-0.350781,-0.233425,0.666801
0.0230,4245,Real,Ring_DIP,-17.577370,0.984637,20.947880,-0.565257,-0.425880,-0.316078,0.631827
0.0230,4245,Real,Ring_FingerTip,-17.566080,0.986754,20.970990,-0.565257,-0.425880,-0.316078,0.631827
0.0230,4245,Real,Pinky_MCP,-17.637750,0.952579,20.901500,-0.670176,-0.260936,-0.139227,0.680730
0.0230,4245,Real,Pinky_PIP,-17.605260,0.958886,20.922830,-0.626769,-0.352682,-0.233670,0.654351
0.0230,4245,Real,Pinky_DIP,-17.593490,0.961387,20.936680,-0.576999,-0.429297,-0.314742,0.619447
0.0230,4245,Real,Pinky_FingerTip,-17.585190,0.963407,20.953820,-0.576999,-0.429297,-0.314742,0.619447
0.0230,4245,Virtual,Wrist,-17.728410,0.994485,20.851490,-0.666686,-0.190697,-0.062140,0.717846
0.0230,4245,Virtual,Thumb_CMC,-17.702930,1.029877,20.869880,-0.015582,-0.484526,0.313159,0.816654
0.0230,4245,Virtual,Thumb_MCP,-17.688240,1.053000,20.904200,0.068330,-0.479937,0.167417,0.858466
0.0230,4245,Virtual,Thumb_IP,-17.664550,1.063878,20.945720,0.212540,-0.435701,-0.104554,0.868367
0.0230,4245,Virtual,Thumb_FingerTip,-17.647500,1.053425,20.966020,0.212540,-0.435701,-0.104554,0.868367
0.0230,4245,Virtual,Index_MCP,-17.635440,1.043899,20.896630,-0.603726,-0.275220,-0.151673,0.732642
0.0230,4245,Virtual,Index_PIP,-17.597860,1.049053,20.924080,-0.557784,-0.359317,-0.255629,0.703152
0.0230,4245,Virtual,Index_DIP,-17.582000,1.050126,20.944600,-0.506455,-0.428642,-0.344690,0.664047
0.0230,4245,Virtual,Index_FingerTip,-17.571380,1.049491,20.969310,-0.506455,-0.428642,-0.344690,0.664047
