PlayerName,Player01
VisualCondition,Base
LoadCondition,Low
GrabbedObject,100-4
Timestamp,Frame,PoseType,JointName,PosX,PosY,PosZ,RotX,RotY,RotZ,RotW
0.0036,2189,Real,Wrist,-17.751910,1.031305,21.006820,-0.240201,0.364349,0.216314,0.873363
0.0036,2189,Real,Thumb_CMC,-17.710050,1.052451,21.000450,0.450671,0.029409,0.016078,0.892061
0.0036,2189,Real,Thumb_MCP,-17.666230,1.054875,20.998790,0.433416,0.126966,-0.178813,0.874104
0.0036,2189,Real,Thumb_IP,-17.621920,1.044944,20.980300,0.350999,0.284199,-0.501885,0.737660
0.0036,2189,Real,Thumb_FingerTip,-17.612380,1.029528,20.958310,0.350999,0.284199,-0.501885,0.737660
0.0036,2189,Real,Index_MCP,-17.661480,1.068265,20.947000,-0.231455,0.355863,0.128051,0.896322
0.0036,2189,Real,Index_PIP,-17.628050,1.071300,20.914350,-0.303124,0.297197,-0.069385,0.902761
0.0036,2189,Real,Index_DIP,-17.606930,1.063372,20.901520,-0.355373,0.232207,-0.244521,0.871780
0.0036,2189,Real,Index_FingerTip,-17.586150,1.047463,20.895300,-0.355373,0.232207,-0.244521,0.871780
0.0036,2189,Real,Middle_MCP,-17.676950,1.054577,20.928940,-0.283364,0.331891,0.106786,0.893393
0.0036,2189,Real,Middle_PIP,-17.636980,1.054720,20.894430,-0.348121,0.263170,-0.087885,0.895450
0.0036,2189,Real,Middle_DIP,-17.613520,1.045278,20.883060,-0.392539,0.190682,-0.259828,0.861419
0.0036,2189,Real,Middle_FingerTip,-17.591100,1.028374,20.879540,-0.392539,0.190682,-0.259828,0.861419
0.0036,2189,Real,Ring_MCP,-17.691650,1.038533,20.917520,-0.296626,0.331268,0.140356,0.884633
0.0036,2189,Real,Ring_PIP,-17.657170,1.040943,20.886370,-0.347089,0.277946,-0.007113,0.895670
0.0036,2189,Real,Ring_DIP,-17.634900,1.035525,20.873380,-0.384451,0.223433,-0.139785,0.884723
0.0036,2189,Real,Ring_FingerTip,-17.612680,1.024711,20.865960,-0.384451,0.223433,-0.139785,0.884723
0.0036,2189,Real,Pinky_MCP,-17.706470,1.022672,20.912090,-0.311253,0.325824,0.147010,0.880539
0.0036,2189,Real,Pinky_PIP,-17.677160,1.024880,20.885900,-0.360621,0.270170,0.000123,0.892727
0.0036,2189,Real,Pinky_DIP,-17.661490,1.021309,20.877050,-0.396681,0.213737,-0.132192,0.882885
0.0036,2189,Real,Pinky_FingerTip,-17.644750,1.013588,20.871830,-0.396681,0.213737,-0.132192,0.882885
0.0036,2189,Virtual,Wrist,-17.751710,1.030707,21.008880,-0.244145,0.356404,0.211219,0.876787
0.0036,2189,Virtual,Thumb_CMC,-17.709650,1.051665,21.003270,0.448072,0.019465,0.018975,0.893584
0.0036,2189,Virtual,Thumb_MCP,-17.665800,1.053920,21.002490,0.433048,0.116695,-0.176318,0.876222
0.0036,2189,Virtual,Thumb_IP,-17.621150,1.043726,20.984970,0.354618,0.274579,-0.500399,0.740577
0.0036,2189,Virtual,Thumb_FingerTip,-17.611230,1.028153,20.963260,0.354618,0.274579,-0.500399,0.740577
0.0036,2189,Virtual,Index_MCP,-17.659940,1.067004,20.950730,-0.234573,0.347424,0.123033,0.899520
0.0036,2189,Virtual,Index_PIP,-17.625830,1.069737,20.918760,-0.304337,0.288282,-0.074978,0.904793
0.0036,2189,Virtual,Index_DIP,-17.604480,1.061661,20.906400,-0.354820,0.223228,-0.250404,0.872680
0.0036,2189,Virtual,Index_FingerTip,-17.583640,1.045642,20.900700,-0.354820,0.223228,-0.250404,0.872680
0.0036,2189,Virtual,Middle_MCP,-17.675080,1.053273,20.932440,-0.286296,0.323520,0.101307,0.896162
0.0036,2189,Virtual,Middle_PIP,-17.634410,1.053079,20.898750,-0.349185,0.254364,-0.093831,0.896976
0.0036,2189,Virtual,Middle_DIP,-17.610770,1.043489,20.887920,-0.391875,0.181837,-0.265957,0.861764
0.0036,2189,Virtual,Middle_FingerTip,-17.588340,1.026484,20.884950,-0.391875,0.181837,-0.265957,0.861764
0.0036,2189,Virtual,Ring_MCP,-17.689610,1.037219,20.920800,-0.299879,0.323104,0.134757,0.887422
0.0036,2189,Virtual,Ring_PIP,-17.654480,1.039331,20.890350,-0.348955,0.269359,-0.013095,0.897499
0.0036,2189,Virtual,Ring_DIP,-17.631970,1.033760,20.877860,-0.385024,0.214664,-0.145971,0.885646
0.0036,2189,Virtual,Ring_FingerTip,-17.609650,1.022824,20.870950,-0.385024,0.214664,-0.145971,0.885646
0.0036,2189,Virtual,Pinky_MCP,-17.704370,1.021383,20.915160,-0.314572,0.317748,0.141283,0.883244
0.0036,2189,Virtual,Pinky_PIP,-17.674520,1.023338,20.889560,-0.362567,0.261658,-0.005971,0.894453
0.0036,2189,Virtual,Pinky_DIP,-17.658690,1.019661,20.881050,-0.397343,0.205031,-0.138475,0.883689
0.0036,2189,Virtual,Pinky_FingerTip,-17.641870,1.011851,20.876220,-0.397343,0.205031,-0.138475,0.883689
0.0036,2189,Render,Wrist,-17.751710,1.030707,21.008880,-0.244145,0.356404,0.211219,0.876787
0.0036,2189,Render,Thumb_CMC,-17.709650,1.051665,21.003270,0.408773,0.073072,-0.101410,0.904036
0.0036,2189,Render,Thumb_MCP,-17.667110,1.046237,20.993820,0.395036,0.127990,-0.223424,0.881843
