PlayerName,Player01
VisualCondition,Base
LoadCondition,Low
GrabbedObject,30-20
Timestamp,Frame,PoseType,JointName,PosX,PosY,PosZ,RotX,RotY,RotZ,RotW
0.0032,7487,Real,Wrist,-17.701840,0.985692,20.834330,-0.604242,-0.129909,0.104273,0.779193
0.0032,7487,Real,Thumb_CMC,-17.678010,1.023905,20.848890,0.041232,-0.278049,0.445489,0.850017
0.0032,7487,Real,Thumb_MCP,-17.658320,1.056154,20.871260,0.087091,-0.267257,0.297269,0.912481
0.0032,7487,Real,Thumb_IP,-17.624960,1.080471,20.897710,0.162648,-0.229252,0.012379,0.959602
0.0032,7487,Real,Thumb_FingerTip,-17.599460,1.079022,20.910360,0.162648,-0.229252,0.012379,0.959602
0.0032,7487,Real,Index_MCP,-17.608820,1.049165,20.855310,-0.558013,-0.169824,0.045955,0.810968
0.0032,7487,Real,Index_PIP,-17.564890,1.061531,20.865810,-0.501659,-0.297585,-0.148111,0.798652
0.0032,7487,Real,Index_DIP,-17.544680,1.063140,20.882000,-0.426232,-0.398177,-0.315822,0.748357
0.0032,7487,Real,Index_FingerTip,-17.531670,1.059555,20.905280,-0.426232,-0.398177,-0.315822,0.748357
0.0032,7487,Real,Middle_MCP,-17.599230,1.025012,20.846540,-0.578832,-0.216654,-0.010494,0.786069
0.0032,7487,Real,Middle_PIP,-17.551390,1.037385,20.865170,-0.497770,-0.366348,-0.224545,0.753389
0.0032,7487,Real,Middle_DIP,-17.533900,1.038116,20.886670,-0.392289,-0.477593,-0.403067,0.674946
0.0032,7487,Real,Middle_FingerTip,-17.527700,1.033322,20.913860,-0.392289,-0.477593,-0.403067,0.674946
0.0032,7487,Real,Ring_MCP,-17.595270,1.001174,20.842030,-0.603866,-0.206985,0.008003,0.769701
0.0032,7487,Real,Ring_PIP,-17.552720,1.013380,20.856410,-0.543768,-0.334384,-0.161001,0.752717
0.0032,7487,Real,Ring_DIP,-17.533640,1.016575,20.874290,-0.466931,-0.435284,-0.306630,0.706032
0.0032,7487,Real,Ring_FingerTip,-17.522470,1.015892,20.897530,-0.466931,-0.435284,-0.306630,0.706032
0.0032,7487,Real,Pinky_MCP,-17.596760,0.979009,20.839400,-0.616782,-0.210308,0.007020,0.758486
0.0032,7487,Real,Pinky_PIP,-17.560870,0.989643,20.851620,-0.555641,-0.340459,-0.159501,0.741559
0.0032,7487,Real,Pinky_DIP,-17.547720,0.992244,20.864130,-0.477369,-0.443586,-0.302954,0.695392
0.0032,7487,Real,Pinky_FingerTip,-17.539610,0.992286,20.881490,-0.477369,-0.443586,-0.302954,0.695392
0.0032,7487,Virtual,Wrist,-17.706040,0.995925,20.825920,-0.611744,-0.135449,0.102390,0.772618
0.0032,7487,Virtual,Thumb_CMC,-17.682530,1.034473,20.840120,0.030866,-0.279984,0.449606,0.847650
0.0032,7487,Virtual,Thumb_MCP,-17.663260,1.067183,20.862180,0.077193,-0.270897,0.301723,0.910835
