PlayerName,Player01
VisualCondition,Base
LoadCondition,Low
GrabbedObject,30-4
Timestamp,Frame,PoseType,JointName,PosX,PosY,PosZ,RotX,RotY,RotZ,RotW
0.0107,4008,Real,Wrist,-17.711320,0.988172,20.814570,0.652043,0.142927,-0.026370,-0.744121
0.0107,4008,Real,Thumb_CMC,-17.685250,1.024972,20.828940,-0.012092,0.391863,-0.382204,-0.836790
0.0107,4008,Real,Thumb_MCP,-17.667660,1.052643,20.858140,-0.120882,0.372948,-0.133707,-0.910176
0.0107,4008,Real,Thumb_IP,-17.634020,1.060156,20.893010,-0.287209,0.266859,0.326491,-0.860059
0.0107,4008,Real,Thumb_FingerTip,-17.615650,1.039782,20.900750,-0.287209,0.266859,0.326491,-0.860059
0.0107,4008,Real,Index_MCP,-17.614990,1.043421,20.842660,0.615131,0.157459,-0.012784,-0.772436
0.0107,4008,Real,Index_PIP,-17.570500,1.053417,20.853310,0.542491,0.329974,0.212994,-0.742600
0.0107,4008,Real,Index_DIP,-17.552550,1.054499,20.872020,0.436538,0.461101,0.400902,-0.660378
0.0107,4008,Real,Index_FingerTip,-17.545730,1.051085,20.897820,0.436538,0.461101,0.400902,-0.660378
0.0107,4008,Real,Middle_MCP,-17.607220,1.017639,20.837410,0.627679,0.227173,0.071408,-0.741156
0.0107,4008,Real,Middle_PIP,-17.560410,1.027109,20.859920,0.524197,0.413287,0.301186,-0.680955
0.0107,4008,Real,Middle_DIP,-17.547190,1.027750,20.884280,0.385032,0.545288,0.482391,-0.567196
0.0107,4008,Real,Middle_FingerTip,-17.548890,1.024147,20.912290,0.385032,0.545288,0.482391,-0.567196
0.0107,4008,Real,Ring_MCP,-17.605530,0.993187,20.835560,0.651621,0.215972,0.056833,-0.724925
0.0107,4008,Real,Ring_PIP,-17.563640,1.002450,20.853570,0.578895,0.368964,0.232621,-0.688937
0.0107,4008,Real,Ring_DIP,-17.547310,1.005260,20.874060,0.483130,0.487687,0.379010,-0.620563
0.0107,4008,Real,Ring_FingerTip,-17.541200,1.005282,20.899130,0.483130,0.487687,0.379010,-0.620563
0.0107,4008,Real,Pinky_MCP,-17.609240,0.971146,20.834660,0.664087,0.217715,0.058037,-0.712896
0.0107,4008,Real,Pinky_PIP,-17.573870,0.979273,20.849910,0.590555,0.373707,0.230842,-0.676979
0.0107,4008,Real,Pinky_DIP,-17.562610,0.981636,20.864200,0.493455,0.494888,0.374634,-0.609293
0.0107,4008,Real,Pinky_FingerTip,-17.558210,0.982247,20.882830,0.493455,0.494888,0.374634,-0.609293
0.0107,4008,Virtual,Wrist,-17.714120,0.994638,20.811420,0.656527,0.143013,-0.026791,-0.740137
0.0107,4008,Virtual,Thumb_CMC,-17.688060,1.031599,20.825370,-0.006829,0.389968,-0.384412,-0.836724
0.0107,4008,Virtual,Thumb_MCP,-17.670480,1.059613,20.854260,-0.115300,0.372595,-0.135846,-0.910728
0.0107,4008,Virtual,Thumb_IP,-17.636870,1.067532,20.889060,-0.282162,0.269270,0.324892,-0.861583
0.0107,4008,Virtual,Thumb_FingerTip,-17.618520,1.047246,20.897060,-0.282162,0.269270,0.324892,-0.861583
0.0107,4008,Virtual,Index_MCP,-17.617800,1.050188,20.838930,0.619781,0.157646,-0.013305,-0.768663
0.0107,4008,Virtual,Index_PIP,-17.573310,1.060297,20.849510,0.546884,0.331509,0.211396,-0.739142
0.0107,4008,Virtual,Index_DIP,-17.555380,1.061597,20.868230,0.440373,0.463737,0.398451,-0.657463
0.0107,4008,Virtual,Index_FingerTip,-17.548590,1.058490,20.894080,0.440373,0.463737,0.398451,-0.657463
0.0107,4008,Virtual,Middle_MCP,-17.610040,1.024343,20.834000,0.632113,0.227846,0.070469,-0.737261
0.0107,4008,Virtual,Middle_PIP,-17.563240,1.034067,20.856450,0.528193,0.415322,0.299068,-0.677553
0.0107,4008,Virtual,Middle_DIP,-17.550040,1.034994,20.880810,0.388285,0.548375,0.479393,-0.564538
0.0107,4008,Virtual,Middle_FingerTip,-17.551770,1.031728,20.908860,0.388285,0.548375,0.479393,-0.564538
0.0107,4008,Virtual,Ring_MCP,-17.608350,0.999869,20.832450,0.655962,0.216546,0.055970,-0.720895
0.0107,4008,Virtual,Ring_PIP,-17.566470,1.009334,20.850390,0.582964,0.370584,0.230798,-0.685240
0.0107,4008,Virtual,Ring_DIP,-17.550170,1.012384,20.870860,0.486741,0.490166,0.376415,-0.617360
0.0107,4008,Virtual,Ring_FingerTip,-17.544080,1.012704,20.895930,0.486741,0.490166,0.376415,-0.617360
0.0107,4008,Virtual,Pinky_MCP,-17.612070,0.977820,20.831810,0.668356,0.218289,0.057167,-0.708790
0.0107,4008,Virtual,Pinky_PIP,-17.576710,0.986118,20.847000,0.594553,0.375309,0.228994,-0.673211
0.0107,4008,Virtual,Pinky_DIP,-17.565460,0.988649,20.861260,0.497001,0.497333,0.371999,-0.606026
0.0107,4008,Virtual,Pinky_FingerTip,-17.561080,0.989482,20.879890,0.497001,0.497333,0.371999,-0.606026
0.0107,4008,Render,Wrist,-17.714120,0.994638,20.811420,0.656527,0.143013,-0.026791,-0.740137
0.0107,4008,Render,Thumb_CMC,-17.688060,1.031599,20.825370,-0.055576,0.404111,-0.182678,-0.894559
0.0107,4008,Render,Thumb_MCP,-17.661420,1.043978,20.858010,-0.128823,0.387038,-0.015336,-0.912892
0.0107,4008,Render,Thumb_IP,-17.627100,1.040462,20.892850,-0.267806,0.307692,0.337041,-0.848534
0.0107,4008,Render,Thumb_FingerTip,-17.610470,1.019464,20.902590,-0.267806,0.307692,0.337041,-0.848534
0.0107,4008,Render,Index_MCP,-17.617800,1.050188,20.838930,0.619781,0.157646,-0.013305,-0.768663
0.0107,4008,Render,Index_PIP,-17.573310,1.060297,20.849510,0.546884,0.331509,0.211396,-0.739142
0.0107,4008,Render,Index_DIP,-17.555380,1.061597,20.868230,0.440373,0.463737,0.398451,-0.657463
0.0107,4008,Render,Index_FingerTip,-17.548590,1.058490,20.894080,0.440373,0.463737,0.398451,-0.657463
0.0107,4008,Render,Middle_MCP,-17.610040,1.024343,20.834000,0.615222,0.270153,0.120263,-0.730792
0.0107,4008,Render,Middle_PIP,-17.566470,1.032614,20.862670,0.514583,0.432071,0.320673,-0.667599
0.0107,4008,Render,Middle_DIP,-17.554800,1.033072,20.887800,0.388285,0.548375,0.479393,-0.564538
0.0107,4008,Render,Middle_FingerTip,-17.556530,1.029806,20.915860,0.388285,0.548375,0.479393,-0.564538
0.0107,4008,Render,Ring_MCP,-17.608350,0.999869,20.832450,0.645153,0.246894,0.089521,-0.717501
0.0107,4008,Render,Ring_PIP,-17.568230,1.008716,20.854310,0.574634,0.383372,0.245879,-0.679974
0.0107,4008,Render,Ring_DIP,-17.552820,1.011514,20.875490,0.486741,0.490166,0.376415,-0.617360
0.0107,4008,Render,Ring_FingerTip,-17.546730,1.011834,20.900560,0.486741,0.490166,0.376415,-0.617360
0.0107,4008,Render,Pinky_MCP,-17.612070,0.977820,20.831810,0.668356,0.218289,0.057167,-0.708790
0.0107,4008,Render,Pinky_PIP,-17.576710,0.986118,20.847000,0.594553,0.375309,0.228994,-0.673211
0.0107,4008,Render,Pinky_DIP,-17.565460,0.988649,20.861260,0.497001,0.497333,0.371999,-0.606026
0.0107,4008,Render,Pinky_FingerTip,-17.561080,0.989482,20.879890,0.497001,0.497333,0.371999,-0.606026
0.0248,4009,Real,Wrist,-17.710350,0.987217,20.815970,0.649690,0.144496,-0.025305,-0.745912
0.0248,4009,Real,Thumb_CMC,-17.684360,1.023953,20.830640,-0.014467,0.394359,-0.381129,-0.836070
0.0248,4009,Real,Thumb_MCP,-17.666870,1.051436,20.860080,-0.122456,0.375144,-0.136277,-0.908681
